 1506, 103.7
 1507,  84.9
 1508, 284.8
 1509, 155.7
 1510,  58.3
 1511, 187.5
 1512, 164.5
 1513, 290.2
 1514, 262.1
 1515,  49.2
 1516,  83.5
 1517,  63.0
 1518, 233.4
 1519, 234.7
 1520,  90.7
 1521, 123.0
 1522, 128.9
 1523, 229.8
 1524, 285.2
 1525, 216.2
 1526, 307.8
 1527, 286.3
 1528, 157.1
 1529,  75.7
 1530,  88.7
 1531, 250.5
 1532, 133.3
 1533, 190.2
 1534, 195.9
 1535, 290.5
 1536, 173.6
 1537, 151.3
 1538, 127.8
 1539, 177.3
 1540,  91.5
 1541, 219.8
 1542, 236.4
 1543, 103.9
 1544, 236.9
 1545, 172.9
 1546, 296.6
 1547, 258.7
 1548, 172.4
 1549, 224.1
 1550,  72.7
 1551, 268.1
 1552, 216.1
 1553, 197.5
 1554, 167.8
 1555, 296.0
 1556, 262.9
 1557,  87.9
 1558, 166.0
 1559, 265.8
 1560, 208.3
 1561, 135.2
 1562, 215.4
 1563, 128.0
 1564, 123.2
 1565,  93.8
 1566, 227.8
 1567, 281.6
 1568, 263.4
 1569, 168.2
 1570, 185.1
 1571, 208.0
 1572, 188.1
 1573, 246.7
 1574, 215.3
 1575, 278.4
 1576, 201.8
 1577, 217.6
 1578, 270.5
 1579, 132.2
 1580, 113.8
 1581, 177.8
 1582, 146.8
 1583, 230.2
 1584, 309.0
 1585, 110.8
 1586,  40.1
 1587, 117.5
 1588, 172.7
 1589, 233.5
 1590, 269.7
 1591, 308.6
 1592, 122.3
 1593, 252.1
 1594, 266.7
 1595, 233.3
 1596, 200.4
 1597, 281.1
 1598, 193.1
 1599, 151.7
 1600, 217.4
 1601, 272.4
 1602, 263.8
 1603, 217.4
 1604, 271.0
 1605, 122.2
 1606, 149.6
 1607, 216.0
 1608, 167.3
 1609, 269.5
 1610, 188.4
 1611, 319.8
 1612, 220.8
 1613, 213.7
 1614, 200.5
 1615, 207.8
 1616,  99.9
 1617, 185.3
 1618, 253.7
 1619, 250.1
 1620, 258.3
 1621, 243.2
 1622,  51.3
 1623, 165.5
 1624, 206.6
 1625, 185.5
 1626, 294.9
 1627, 175.2
 1628, 320.2
 1629, 111.3
 1630, 137.9
 1631, 112.5
 1632, 129.6
 1633, 193.5
 1634, 242.3
 1635, 230.7
 1636, 184.4
 1637, 206.5
 1638, 227.2
 1639, 329.9
 1640, 331.7
 1641, 186.4
 1642, 112.3
 1643, 296.6
 1644, 308.3
 1645, 180.1
 1646, 203.1
 1647, 132.2
 1648,  77.2
 1649, 145.4
 1650, 184.2
 1651, 173.8
 1652, 172.5
 1653, 282.7
 1654, 132.1
 1655, 248.6
 1656,  84.5
 1657, 300.1
 1658, 128.0
 1659,  62.4
 1660, 111.5
 1661, 232.6
 1662, 106.6
 1663, 273.3
 1664, 209.4
 1665, 237.5
